iter	Passed	Remaining
23449	321163	363620
23450	321177	363606
23451	321191	363593
23452	321201	363575
23453	321211	363557
23454	321222	363540
23455	321234	363525
23456	321246	363509
23457	321257	363493
23458	321273	363482
23459	321288	363469
23460	321303	363457
23461	321317	363443
23462	321330	363429
23463	321346	363418
23464	321356	363400
23465	321366	363383
23466	321378	363366
23467	321393	363355
23468	321407	363341
23469	321419	363326
23470	321433	363313
23471	321449	363300
23472	321464	363288
23473	321478	363275
23474	321492	363262
23475	321511	363254
23476	321528	363244
23477	321542	363231
23478	321562	363225
23479	321578	363214
23480	321594	363202
23481	321606	363186
23482	321621	363175
23483	321635	363161
23484	321656	363156
23485	321675	363148
23486	321694	363140
23487	321711	363130
23488	321726	363118
23489	321742	363107
23490	321753	363091
23491	321767	363076
23492	321781	363064
23493	321798	363053
23494	321813	363041
23495	321822	363023
23496	321841	363015
23497	321855	363002
23498	321876	362996
23499	321890	362983
23500	321904	362970
23501	321917	362954
23502	321928	362938
23503	321944	362927
23504	321958	362914
23505	321970	362898
23506	321984	362885
23507	322002	362875
23508	322012	362858
23509	322025	362843
23510	322041	362832
23511	322053	362816
23512	322068	362804
23513	322081	362790
23514	322095	362776
23515	322111	362765
23516	322128	362755
23517	322140	362740
23518	322153	362726
23519	322167	362712
23520	322180	362697
23521	322194	362684
23522	322205	362668
23523	322218	362652
23524	322233	362641
23525	322247	362627
23526	322260	362613
23527	322274	362600
23528	322291	362589
23529	322306	362577
23530	322320	362563
23531	322334	362551
23532	322348	362537
23533	322366	362528
23534	322389	362525
23535	322405	362514
23536	322420	362501
23537	322432	362486
23538	322448	362475
23539	322465	362464
23540	322483	362456
23541	322499	362446
23542	322513	362432
23543	322531	362422
23544	322544	362408
23545	322559	362396
23546	322575	362384
23547	322592	362375
23548	322608	362364
23549	322617	362345
23550	322632	362332
23551	322649	362322
23552	322660	362306
23553	322673	362291
23554	322688	362279
23555	322702	362266
23556	322711	362247
23557	322723	362232
23558	322734	362215
23559	322746	362199
23560	322762	362187
23561	322767	362164
23562	322781	362151
23563	322794	362136
23564	322803	362118
23565	322811	362097
23566	322827	362086
23567	322841	362073
23568	322849	362052
23569	322863	362039
23570	322878	362027
23571	322886	362007
23572	322900	361994
23573	322911	361977
23574	322919	361957
23575	322933	361944
23576	322948	361932
23577	322959	361914
23578	322974	361902
23579	322986	361887
23580	322998	361871
23581	323012	361858
23582	323027	361845
23583	323039	361829
23584	323051	361814
23585	323063	361799
23586	323073	361781
23587	323083	361764
23588	323092	361744
23589	323102	361726
23590	323114	361711
23591	323126	361695
23592	323141	361683
23593	323147	361660
23594	323153	361638
23595	323158	361615
23596	323172	361602
23597	323180	361582
23598	323186	361559
23599	323199	361544
23600	323207	361524
23601	323222	361513
23602	323236	361499
23603	323251	361487
23604	323266	361475
23605	323273	361454
23606	323285	361437
23607	323300	361426
23608	323308	361406
23609	323320	361390
23610	323342	361386
23611	323360	361377
23612	323370	361358
23613	323384	361346
23614	323395	361328
23615	323412	361319
23616	323427	361306
23617	323439	361290
23618	323456	361281
23619	323470	361267
23620	323484	361254
23621	323495	361238
23622	323508	361223
23623	323521	361209
23624	323529	361188
23625	323540	361172
23626	323552	361157
23627	323567	361144
23628	323580	361129
23629	323591	361113
23630	323605	361099
23631	323613	361079
23632	323620	361058
23633	323633	361044
23634	323645	361029
23635	323656	361012
23636	323662	360989
23637	323675	360975
23638	323684	360956
23639	323693	360937
23640	323705	360922
23641	323716	360904
23642	323729	360890
23643	323739	360872
23644	323759	360865
23645	323767	360845
23646	323778	360829
23647	323790	360814
23648	323802	360798
23649	323810	360778
23650	323822	360762
23651	323837	360750
23652	323851	360736
23653	323859	360717
23654	323878	360709
23655	323892	360695
23656	323906	360683
23657	323917	360666
23658	323928	360648
23659	323943	360636
23660	323956	360622
23661	323971	360610
23662	323987	360598
23663	323998	360582
23664	324010	360566
23665	324024	360553
23666	324038	360540
23667	324053	360527
23668	324069	360516
23669	324084	360504
23670	324098	360491
23671	324115	360480
23672	324122	360460
23673	324131	360441
23674	324141	360423
23675	324150	360404
23676	324158	360384
23677	324167	360365
23678	324175	360346
23679	324184	360326
23680	324199	360314
23681	324207	360293
23682	324221	360281
23683	324233	360265
23684	324243	360247
23685	324255	360232
23686	324268	360218
23687	324279	360200
23688	324288	360182
23689	324304	360170
23690	324320	360159
23691	324333	360145
23692	324346	360131
23693	324355	360111
23694	324367	360096
23695	324381	360082
23696	324399	360074
23697	324419	360067
23698	324435	360056
23699	324450	360044
23700	324464	360031
23701	324480	360020
23702	324496	360008
23703	324512	359997
23704	324526	359984
23705	324541	359972
23706	324557	359960
23707	324568	359944
23708	324583	359931
23709	324598	359919
23710	324613	359907
23711	324621	359887
23712	324630	359868
23713	324639	359849
23714	324653	359836
23715	324668	359824
23716	324690	359819
23717	324703	359805
23718	324720	359795
23719	324733	359780
23720	324747	359766
23721	324761	359753
23722	324777	359743
23723	324788	359725
23724	324800	359710
23725	324814	359696
23726	324825	359680
23727	324838	359665
23728	324850	359650
23729	324864	359637
23730	324874	359619
23731	324883	359600
23732	324895	359585
23733	324907	359569
23734	324919	359554
23735	324934	359541
23736	324942	359521
23737	324948	359499
23738	324958	359481
23739	324969	359465
23740	324977	359445
23741	324990	359430
23742	324998	359410
23743	325007	359391
23744	325021	359378
23745	325031	359360
23746	325038	359339
23747	325051	359325
23748	325059	359305
23749	325067	359285
23750	325076	359265
23751	325088	359251
23752	325097	359232
23753	325106	359212
23754	325114	359192
23755	325126	359177
23756	325137	359160
23757	325145	359140
23758	325155	359122
23759	325163	359103
23760	325173	359085
23761	325183	359067
23762	325194	359050
23763	325202	359031
23764	325216	359017
23765	325226	358999
23766	325233	358979
23767	325241	358958
23768	325250	358940
23769	325260	358922
23770	325267	358901
23771	325275	358881
23772	325284	358862
23773	325292	358842
23774	325302	358824
23775	325312	358807
23776	325323	358789
23777	325330	358768
23778	325338	358749
23779	325349	358732
23780	325356	358711
23781	325367	358695
23782	325381	358682
23783	325390	358662
23784	325405	358650
23785	325415	358632
23786	325422	358611
23787	325429	358591
23788	325443	358578
23789	325460	358567
23790	325475	358555
23791	325482	358534
23792	325492	358516
23793	325514	358512
23794	325532	358502
23795	325543	358486
23796	325561	358477
23797	325569	358457
23798	325581	358441
23799	325591	358424
23800	325604	358409
23801	325610	358387
23802	325619	358368
23803	325627	358348
23804	325639	358332
23805	325649	358315
23806	325664	358303
23807	325680	358292
23808	325692	358276
23809	325701	358257
23810	325712	358241
23811	325726	358228
23812	325737	358211
23813	325754	358201
23814	325771	358191
23815	325785	358178
23816	325800	358166
23817	325815	358153
23818	325829	358139
23819	325841	358125
23820	325854	358110
23821	325862	358090
23822	325874	358074
23823	325888	358061
23824	325895	358040
23825	325909	358027
23826	325924	358015
23827	325940	358004
23828	325962	357999
23829	325978	357988
23830	325994	357976
23831	326007	357962
23832	326022	357949
23833	326034	357935
23834	326051	357924
23835	326067	357913
23836	326089	357909
23837	326108	357901
23838	326125	357890
23839	326139	357878
23840	326153	357864
23841	326167	357851
23842	326182	357838
23843	326198	357827
23844	326211	357813
23845	326225	357799
23846	326239	357786
23847	326253	357773
23848	326268	357761
23849	326282	357747
23850	326295	357733
23851	326306	357716
23852	326314	357696
23853	326323	357677
23854	326333	357660
23855	326345	357644
23856	326359	357631
23857	326373	357617
23858	326382	357599
23859	326398	357588
23860	326411	357573
23861	326427	357562
23862	326440	357548
23863	326451	357531
23864	326459	357511
23865	326475	357500
23866	326489	357487
23867	326502	357472
23868	326510	357452
23869	326528	357444
23870	326542	357430
23871	326557	357418
23872	326569	357403
23873	326588	357394
23874	326598	357377
23875	326605	357356
23876	326613	357336
23877	326622	357318
23878	326633	357300
23879	326640	357280
23880	326657	357270
23881	326668	357253
23882	326686	357244
23883	326701	357231
23884	326715	357219
23885	326724	357200
23886	326737	357185
23887	326750	357171
23888	326763	357157
23889	326777	357144
23890	326792	357131
23891	326804	357115
23892	326820	357104
23893	326837	357094
23894	326848	357078
23895	326860	357062
23896	326876	357051
23897	326886	357033
23898	326900	357020
23899	326915	357007
23900	326928	356994
23901	326945	356984
23902	326956	356967
23903	326969	356952
23904	326985	356941
23905	326998	356926
23906	327006	356906
23907	327020	356894
23908	327031	356877
23909	327039	356857
23910	327051	356841
23911	327068	356831
23912	327080	356816
23913	327094	356802
23914	327102	356783
23915	327113	356766
23916	327125	356750
23917	327133	356731
23918	327144	356714
23919	327153	356695
23920	327162	356676
23921	327173	356660
23922	327184	356643
23923	327198	356630
23924	327211	356616
23925	327222	356599
23926	327235	356585
23927	327252	356574
23928	327261	356556
23929	327269	356536
23930	327276	356515
23931	327292	356504
23932	327308	356493
23933	327319	356476
23934	327327	356457
23935	327338	356440
23936	327355	356429
23937	327366	356413
23938	327380	356399
23939	327395	356388
23940	327404	356368
23941	327419	356356
23942	327434	356345
23943	327449	356332
23944	327457	356312
23945	327466	356294
23946	327474	356273
23947	327484	356256
23948	327496	356240
23949	327505	356221
23950	327516	356205
23951	327531	356193
23952	327538	356172
23953	327549	356155
23954	327563	356142
23955	327574	356126
23956	327586	356110
23957	327599	356095
23958	327607	356076
23959	327622	356063
23960	327630	356043
23961	327639	356025
23962	327650	356009
23963	327664	355995
23964	327672	355975
23965	327684	355959
23966	327698	355946
23967	327708	355928
23968	327718	355910
23969	327733	355899
23970	327749	355887
23971	327759	355869
23972	327769	355852
23973	327777	355832
23974	327785	355812
23975	327797	355797
23976	327807	355779
23977	327822	355767
23978	327831	355748
23979	327841	355730
23980	327851	355713
23981	327862	355696
23982	327873	355680
23983	327883	355662
23984	327893	355644
23985	327905	355629
23986	327914	355611
23987	327930	355599
23988	327938	355580
23989	327948	355562
23990	327963	355549
23991	327974	355534
23992	327984	355515
23993	327992	355495
23994	328000	355476
23995	328010	355458
23996	328018	355438
23997	328027	355419
23998	328036	355401
23999	328049	355386
24000	328056	355366
24001	328069	355351
24002	328078	355332
24003	328087	355313
24004	328098	355297
24005	328112	355284
24006	328124	355269
24007	328137	355254
24008	328153	355243
24009	328167	355230
24010	328182	355217
24011	328198	355206
24012	328212	355193
24013	328230	355184
24014	328249	355176
24015	328270	355171
24016	328284	355157
24017	328299	355144
24018	328313	355131
24019	328329	355120
24020	328339	355103
24021	328353	355089
24022	328369	355078
24023	328381	355063
24024	328388	355041
24025	328401	355028
24026	328412	355011
24027	328428	354999
24028	328437	354981
24029	328446	354962
24030	328463	354953
24031	328481	354944
24032	328497	354932
24033	328511	354919
24034	328520	354900
24035	328538	354891
24036	328555	354881
24037	328570	354869
24038	328586	354858
24039	328599	354843
24040	328615	354832
24041	328621	354810
24042	328639	354801
24043	328650	354785
24044	328665	354773
24045	328680	354760
24046	328689	354741
24047	328697	354722
24048	328706	354703
24049	328715	354685
24050	328721	354662
24051	328736	354650
24052	328745	354632
24053	328762	354621
24054	328779	354611
24055	328792	354597
24056	328806	354583
24057	328823	354574
24058	328840	354563
24059	328857	354554
24060	328870	354539
24061	328881	354522
24062	328894	354508
24063	328907	354493
24064	328922	354482
24065	328939	354471
24066	328959	354465
24067	328974	354452
24068	328990	354442
24069	329000	354423
24070	329013	354409
24071	329025	354394
24072	329042	354384
24073	329063	354377
24074	329081	354368
24075	329095	354355
24076	329112	354345
24077	329131	354337
24078	329143	354322
24079	329152	354303
24080	329161	354285
24081	329171	354267
24082	329187	354256
24083	329193	354234
24084	329208	354222
24085	329226	354213
24086	329239	354198
24087	329256	354188
24088	329265	354169
24089	329277	354154
24090	329285	354134
24091	329295	354117
24092	329308	354102
24093	329315	354081
24094	329323	354061
24095	329334	354045
24096	329348	354032
24097	329361	354017
24098	329379	354008
24099	329396	353999
24100	329410	353985
24101	329427	353975
24102	329436	353956
24103	329451	353944
24104	329464	353930
24105	329481	353920
24106	329496	353907
24107	329504	353888
24108	329513	353869
24109	329526	353854
24110	329538	353839
24111	329552	353826
24112	329565	353811
24113	329578	353796
24114	329592	353783
24115	329605	353769
24116	329620	353757
24117	329636	353745
24118	329654	353737
24119	329672	353728
24120	329687	353716
24121	329705	353706
24122	329721	353696
24123	329740	353687
24124	329759	353680
24125	329776	353669
24126	329792	353658
24127	329809	353648
24128	329826	353638
24129	329839	353624
24130	329856	353613
24131	329872	353602
24132	329899	353603
24133	329917	353593
24134	329932	353582
24135	329948	353571
24136	329963	353558
24137	329982	353550
24138	329997	353538
24139	330015	353529
24140	330031	353518
24141	330046	353506
24142	330060	353492
24143	330075	353480
24144	330092	353470
